,Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),MeanTemperature,Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h),Date
2166,Ang Mo Kio,2019,12,7,0,0,0,0,27.4,29.6,25.9,16.6,50.4,12/7/2019
2167,Ang Mo Kio,2019,12,8,0,0,0,0,26.3,28.3,25.5,13.7,42.5,12/8/2019
2168,Ang Mo Kio,2019,12,9,46.2,9,16.2,25.6,24.4,25.8,23.3,15.5,40.7,12/9/2019
2169,Ang Mo Kio,2019,12,10,9.4,2,3.8,5.6,25.2,26.2,23.8,13.7,32,12/10/2019
2170,Ang Mo Kio,2019,12,11,35.2,10.8,15.4,19.4,23.7,25,22.1,14.8,36,12/11/2019
2171,Ang Mo Kio,2019,12,12,0.6,0.4,0.4,0.4,26.6,31,22.9,16.6,45,12/12/2019
2172,Ang Mo Kio,2019,12,13,27.2,11.2,11.8,12.8,24.8,27.4,23.1,12.2,44.3,12/13/2019
2173,Ang Mo Kio,2019,12,14,38,3.8,7.2,11.6,24.1,26,23,9.4,26.6,12/14/2019
2174,Ang Mo Kio,2019,12,15,37.4,13.2,17.4,18.6,23.9,25,23.5,12.2,29.9,12/15/2019
2175,Ang Mo Kio,2019,12,16,0.2,0.2,0.2,0.2,25.7,29.7,22.8,13.3,31,12/16/2019
2176,Ang Mo Kio,2019,12,17,5.4,1.2,1.8,2.4,25.2,27.9,24.5,13.3,32,12/17/2019
2177,Ang Mo Kio,2019,12,18,2.2,1.6,2,2,25.9,30.7,24.4,13.7,37.8,12/18/2019
2178,Ang Mo Kio,2019,12,19,0,0,0,0,26.6,30.9,24.3,12.6,37.4,12/19/2019
2179,Ang Mo Kio,2019,12,20,1,1,1,1,27,30.5,24.8,16.6,38.5,12/20/2019
2180,Ang Mo Kio,2019,12,21,7.8,7.4,7.4,7.4,26.6,29.1,25.1,15.8,37.8,12/21/2019
2181,Ang Mo Kio,2019,12,22,0,0,0,0,26.5,30.1,24.5,15.5,35.6,12/22/2019
2182,Ang Mo Kio,2019,12,23,8.8,7,7.6,8.8,27,32.3,24.7,14,34.9,12/23/2019
2183,Ang Mo Kio,2019,12,24,0.6,0.6,0.6,0.6,26.9,30.8,24.9,16.9,39.6,12/24/2019
2184,Ang Mo Kio,2019,12,25,0,0,0,0,27.2,31.5,24.7,15.8,35.3,12/25/2019
2185,Ang Mo Kio,2019,12,26,0,0,0,0,26.9,30,24.5,16.2,34.2,12/26/2019
2186,Ang Mo Kio,2019,12,27,0,0,0,0,27.5,32.2,24.9,16.6,39.2,12/27/2019
2187,Ang Mo Kio,2019,12,28,0,0,0,0,27,31.1,24.7,16.9,41.8,12/28/2019
2188,Ang Mo Kio,2019,12,29,0.2,0.2,0.2,0.2,27.3,30.9,24.9,17.3,43.2,12/29/2019
2189,Ang Mo Kio,2019,12,30,0,0,0,0,27.6,32.3,24.9,16.6,35.3,12/30/2019
2190,Ang Mo Kio,2019,12,31,0,0,0,0,27.6,32.2,25.1,16.9,42.5,12/31/2019
2191,Ang Mo Kio,2020,1,1,0,0,0,0,27.6,31.1,25.4,17.6,47.2,1/1/2020
2192,Ang Mo Kio,2020,1,2,0,0,0,0,27.4,30.3,25.4,17.3,44.3,1/2/2020
2193,Ang Mo Kio,2020,1,3,0.2,0.2,0.2,0.2,27.5,30.9,25.7,18.4,40,1/3/2020
2194,Ang Mo Kio,2020,1,4,1.4,0.8,0.8,0.8,27,29.8,25.3,18,47.9,1/4/2020
2195,Ang Mo Kio,2020,1,5,0,0,0,0,27.5,32,24.7,17.6,37.8,1/5/2020
2196,Ang Mo Kio,2020,1,6,19.4,15.6,17.6,18,26.3,31.3,23.8,14.8,45.7,1/6/2020
2197,Ang Mo Kio,2020,1,7,2.8,1,1.4,1.8,25.9,29.5,23.6,16.2,39.2,1/7/2020
2198,Ang Mo Kio,2020,1,8,0.5,0.5,0.5,0.5,27.4,31,25.1,18.7,43.2,1/8/2020
2199,Ang Mo Kio,2020,1,9,2.4,2.2,2.2,2.2,27.4,31.1,25.3,18.4,46.4,1/9/2020
2200,Ang Mo Kio,2020,1,10,0,0,0,0,27,30.2,25.2,16.2,37.1,1/10/2020
2201,Ang Mo Kio,2020,1,11,0,0,0,0,27.4,30.7,25.4,15.1,33.8,1/11/2020
2202,Ang Mo Kio,2020,1,12,2,1.2,1.8,1.8,27.4,32.6,24.9,15.8,31.7,1/12/2020
2203,Ang Mo Kio,2020,1,13,0,0,0,0,27.1,31.8,24.2,18,36.7,1/13/2020
2204,Ang Mo Kio,2020,1,14,0,0,0,0,27.2,31.5,24.7,18,39.6,1/14/2020
2205,Ang Mo Kio,2020,1,15,0,0,0,0,27.3,30.9,25.1,18,36.4,1/15/2020
2206,Ang Mo Kio,2020,1,16,0,0,0,0,27.6,31.1,25.9,17.6,39.2,1/16/2020
2207,Ang Mo Kio,2020,1,17,0,0,0,0,27.8,32.2,24.9,17.6,38.2,1/17/2020
2208,Ang Mo Kio,2020,1,18,0.2,0.2,0.2,0.2,27.6,32.2,25.2,18.4,37.8,1/18/2020
2209,Ang Mo Kio,2020,1,19,0,0,0,0,28.1,32.6,25.4,18.7,43.9,1/19/2020
2210,Ang Mo Kio,2020,1,20,0,0,0,0,27.9,32.1,26,19.1,40,1/20/2020
2211,Ang Mo Kio,2020,1,21,7.8,3.2,3.8,5.6,26,27.4,24.7,17.6,42.8,1/21/2020
2212,Ang Mo Kio,2020,1,22,0,0,0,0,27.9,31.7,25.3,19.8,48.2,1/22/2020
2213,Ang Mo Kio,2020,1,23,0,0,0,0,27.8,31.9,25.3,19.1,44.3,1/23/2020
2214,Ang Mo Kio,2020,1,24,0,0,0,0,27.6,31.8,24.9,18.7,40,1/24/2020
2215,Ang Mo Kio,2020,1,25,0,0,0,0,27.7,32.6,24.4,17.3,36.7,1/25/2020
2216,Ang Mo Kio,2020,1,26,0,0,0,0,28.1,33.7,25,16.9,36.7,1/26/2020
2217,Ang Mo Kio,2020,1,27,29.4,23.6,27.6,29.4,27.6,32.3,24.8,16.9,34.2,1/27/2020
2218,Ang Mo Kio,2020,1,28,0,0,0,0,28.4,32.7,25.6,18.4,35.6,1/28/2020
2219,Ang Mo Kio,2020,1,29,85.2,30,58.8,71.4,26,29.6,23.6,15.5,42.1,1/29/2020
2220,Ang Mo Kio,2020,1,30,0.2,0.2,0.2,0.2,27,31.7,23.6,15.8,38.2,1/30/2020
2221,Ang Mo Kio,2020,1,31,0,0,0,0,28,31.7,25.7,20.2,47.5,1/31/2020
2222,Ang Mo Kio,2020,2,1,0,0,0,0,27.9,31,25.8,20.5,46.8,2/1/2020
2223,Ang Mo Kio,2020,2,2,0,0,0,0,27.3,30.1,25.8,20.5,52.6,2/2/2020
2224,Ang Mo Kio,2020,2,3,0,0,0,0,27.5,31.8,24.8,19.1,40.3,2/3/2020
2225,Ang Mo Kio,2020,2,4,0,0,0,0,27.2,31.3,24.3,18.7,42.1,2/4/2020
2226,Ang Mo Kio,2020,2,5,0,0,0,0,27.5,32.8,24.6,19.1,43.6,2/5/2020
2227,Ang Mo Kio,2020,2,6,0,0,0,0,27.8,32.1,25.3,20.2,42.5,2/6/2020
2228,Ang Mo Kio,2020,2,7,0,0,0,0,27.5,31.1,25.3,20.5,45.7,2/7/2020
2229,Ang Mo Kio,2020,2,8,0,0,0,0,27.3,30.6,24.5,19.1,36,2/8/2020
2230,Ang Mo Kio,2020,2,9,16.8,8.6,9.6,12,26.2,29.9,23.4,15.5,36.7,2/9/2020
2231,Ang Mo Kio,2020,2,10,1.6,1.2,1.2,1.2,26.8,32.2,23.4,16.2,37.8,2/10/2020
2232,Ang Mo Kio,2020,2,11,88,18.4,28.4,53.6,26.2,28.9,24,17.6,36.4,2/11/2020
2233,Ang Mo Kio,2020,2,12,7.4,7.2,7.2,7.2,27.4,31.6,25,19.1,39.6,2/12/2020
2234,Ang Mo Kio,2020,2,13,0,0,0,0,28.1,32.4,25.7,19.8,40.7,2/13/2020
2235,Ang Mo Kio,2020,2,14,0,0,0,0,28,32.3,25.4,19.4,36.7,2/14/2020
2236,Ang Mo Kio,2020,2,15,0,0,0,0,28.4,34,24.9,16.6,35.3,2/15/2020
2237,Ang Mo Kio,2020,2,16,16,8.6,11.6,12,27.4,33.2,23.3,16.6,37.8,2/16/2020
2238,Ang Mo Kio,2020,2,17,0,0,0,0,28.1,32.9,25.1,19.8,44.6,2/17/2020
2239,Ang Mo Kio,2020,2,18,2.2,2,2,2,26.4,29.8,23.9,20.2,43.6,2/18/2020
2240,Ang Mo Kio,2020,2,19,0.8,0.8,0.8,0.8,27.7,31.6,25.8,21.2,48.2,2/19/2020
2241,Ang Mo Kio,2020,2,20,0,0,0,0,27.7,,,22,47.2,2/20/2020
2242,Ang Mo Kio,2020,2,21,10.6,6.6,6.6,6.6,27.7,,,20.9,58,2/21/2020
2243,Ang Mo Kio,2020,2,22,3.2,2,2,3,27.4,31.1,24.6,21.6,52.6,2/22/2020
2244,Ang Mo Kio,2020,2,23,0,0,0,0,27.6,31.1,25.5,22,50.8,2/23/2020
2245,Ang Mo Kio,2020,2,24,4.8,2.2,2.2,2.6,26.5,29.5,25.1,20.9,49.7,2/24/2020
2246,Ang Mo Kio,2020,2,25,0,0,0,0,27.7,31.9,25,21.2,40.7,2/25/2020
2247,Ang Mo Kio,2020,2,26,0,0,0,0,28,32.5,25.2,21.2,45.7,2/26/2020
2248,Ang Mo Kio,2020,2,27,0,0,0,0,28,32.3,25.3,21.6,46.4,2/27/2020
2249,Ang Mo Kio,2020,2,28,0,0,0,0,27.9,32.2,25.7,21.6,42.8,2/28/2020
2250,Ang Mo Kio,2020,2,29,0,0,0,0,27.8,32.2,24.8,21.2,45.4,2/29/2020
2251,Ang Mo Kio,2020,3,1,0,0,0,0,27.8,32.7,24.8,20.9,42.8,3/1/2020
2252,Ang Mo Kio,2020,3,2,0,0,0,0,28.1,32.9,24.9,20.9,41.8,3/2/2020
2253,Ang Mo Kio,2020,3,3,0,0,0,0,28.2,32.5,25.3,21.6,43.9,3/3/2020
2254,Ang Mo Kio,2020,3,4,0,0,0,0,28.4,33.1,25.9,20.9,40,3/4/2020
2255,Ang Mo Kio,2020,3,5,0,0,0,0,27.5,30.3,25.3,20.5,37.1,3/5/2020
2256,Ang Mo Kio,2020,3,6,0,0,0,0,27.8,31.6,25.5,16.9,36.7,3/6/2020
2257,Ang Mo Kio,2020,3,7,13,9,10,11.8,27.6,33.9,25.5,18.7,38.9,3/7/2020
2258,Ang Mo Kio,2020,3,8,3.4,2.2,3.2,3.2,27.8,32.8,25.5,19.4,35.6,3/8/2020
2259,Ang Mo Kio,2020,3,9,0,0,0,0,28.5,34.3,25.5,18.4,33.8,3/9/2020
2260,Ang Mo Kio,2020,3,10,0,0,0,0,29,33.6,26,18.7,38.9,3/10/2020
2261,Ang Mo Kio,2020,3,11,,,,,29,,,,,3/11/2020
2262,Ang Mo Kio,2020,3,12,,,,,29,,,,,3/12/2020
2263,Ang Mo Kio,2020,3,13,,,,,29,,,,,3/13/2020
2264,Ang Mo Kio,2020,3,14,,,,,29,,,,,3/14/2020
2265,Ang Mo Kio,2020,3,15,,,,,28.4,,,,,3/15/2020
2266,Ang Mo Kio,2020,3,16,,,,,28.5,,,,,3/16/2020
2267,Ang Mo Kio,2020,3,17,0,0,0,0,28.6,,,21.6,42.5,3/17/2020
2268,Ang Mo Kio,2020,3,18,0,0,0,0,28.5,33.1,25.7,20.9,41.8,3/18/2020
2269,Ang Mo Kio,2020,3,19,0,0,0,0,28.2,32.5,25.6,20.5,37.1,3/19/2020
2270,Ang Mo Kio,2020,3,20,0,0,0,0,27.9,32,25.8,20.9,37.4,3/20/2020
2271,Ang Mo Kio,2020,3,21,11.8,9.2,9.2,9.2,27.5,32,25.9,20.2,36.7,3/21/2020
2272,Ang Mo Kio,2020,3,22,1.2,0.8,0.8,1.2,27.6,33.2,24.9,18.7,38.5,3/22/2020
2273,Ang Mo Kio,2020,3,23,8,3.8,6.2,7.6,26.6,30.4,23.5,16.2,34.6,3/23/2020
2274,Ang Mo Kio,2020,3,24,0,0,0,0,28.1,33.3,24.9,19.8,48.6,3/24/2020
2275,Ang Mo Kio,2020,3,25,0,0,0,0,28.8,32.9,25.8,19.4,36.7,3/25/2020
2276,Ang Mo Kio,2020,3,26,0,0,0,0,29,33.4,26.1,20.9,40.3,3/26/2020
2277,Ang Mo Kio,2020,3,27,5,5,5,5,28.7,34.2,26.5,19.8,41.4,3/27/2020
2278,Ang Mo Kio,2020,3,28,0,0,0,0,29.1,34,26,19.4,36.7,3/28/2020
2279,Ang Mo Kio,2020,3,29,0,0,0,0,29,33.2,26.1,20.9,38.9,3/29/2020
2280,Ang Mo Kio,2020,3,30,0,0,0,0,29.1,35.2,25.9,19.1,36.7,3/30/2020
2281,Ang Mo Kio,2020,3,31,0,0,0,0,29.6,35.3,26.7,20.2,36.4,3/31/2020
2282,Ang Mo Kio,2020,4,1,0,0,0,0,29.5,35,26.5,19.9,37.8,4/1/2020
2283,Ang Mo Kio,2020,4,2,32.8,26.6,32.2,32.8,28.4,35.5,23.6,19.4,49.6,4/2/2020
2284,Ang Mo Kio,2020,4,3,10.4,7.4,8.4,10.4,28,32.7,24.4,18.5,40.7,4/3/2020
2285,Ang Mo Kio,2020,4,4,0,0,0,0,29.5,33.9,26.7,20.1,42.8,4/4/2020
2286,Ang Mo Kio,2020,4,5,0,0,0,0,28.8,34.1,26.9,19.2,45.4,4/5/2020
2287,Ang Mo Kio,2020,4,6,0,0,0,0,28,31.4,26.3,16.3,35,4/6/2020
2288,Ang Mo Kio,2020,4,7,45.6,21.6,28.4,39,27.6,32.4,23.3,17.1,37,4/7/2020
2289,Ang Mo Kio,2020,4,8,15.4,11.8,13.6,14.2,27.9,33.8,24.3,18.6,38.9,4/8/2020
2290,Ang Mo Kio,2020,4,9,0,0,0,0,28.8,34.1,25.6,18.9,38.9,4/9/2020
2291,Ang Mo Kio,2020,4,10,0,0,0,0,28.9,33.8,25.4,20.2,36.3,4/10/2020
2292,Ang Mo Kio,2020,4,11,0.6,0.6,0.6,0.6,28.7,33.2,26.3,20.6,44.6,4/11/2020
2293,Ang Mo Kio,2020,4,12,0,0,0,0,28.6,33.4,26.5,20.5,35,4/12/2020
2294,Ang Mo Kio,2020,4,13,41,29.2,38.8,41,28.3,33.4,24,18.9,48.5,4/13/2020
2295,Ang Mo Kio,2020,4,14,0,0,0,0,29.2,33.7,26.5,21,38.2,4/14/2020
2296,Ang Mo Kio,2020,4,15,0.2,0.2,0.2,0.2,29.2,33.5,26.2,20.7,43.5,4/15/2020
2297,Ang Mo Kio,2020,4,16,0,0,0,0,29.5,33.7,26.4,20.8,44.6,4/16/2020
2298,Ang Mo Kio,2020,4,17,0,0,0,0,29.5,33.6,27,19.8,37,4/17/2020
2299,Ang Mo Kio,2020,4,18,0,0,0,0,29.6,33.9,26.6,20.5,45.7,4/18/2020
2300,Ang Mo Kio,2020,4,19,0,0,0,0,30.3,35,27.4,20.6,38.9,4/19/2020
2301,Ang Mo Kio,2020,4,20,0,0,0,0,30.3,34.5,27,20.9,38.9,4/20/2020
2302,Ang Mo Kio,2020,4,21,22.8,21,21,21,28.9,34.3,23.9,18.8,37.8,4/21/2020
2303,Ang Mo Kio,2020,4,22,0.8,0.8,1,1,29.5,34.3,26.8,20,39.6,4/22/2020
2304,Ang Mo Kio,2020,4,23,14.8,13,13.6,13.8,28.2,32.2,25.6,17.4,35,4/23/2020
2305,Ang Mo Kio,2020,4,24,4.8,1.6,3,4.2,27.4,33.3,25.4,12.9,37.4,4/24/2020
2306,Ang Mo Kio,2020,4,25,1.8,0.8,1.4,1.6,27.4,31.4,25.9,14,35,4/25/2020
2307,Ang Mo Kio,2020,4,26,1.4,1.2,1.4,1.4,27.3,32.2,25.7,14.1,37,4/26/2020
2308,Ang Mo Kio,2020,4,27,1.8,1.6,1.8,1.8,27.3,30.3,25.3,14.8,40.4,4/27/2020
2309,Ang Mo Kio,2020,4,28,0,0,0,0,28.6,32.6,26.2,13.2,31.7,4/28/2020
2310,Ang Mo Kio,2020,4,29,2.2,1.8,2,2.2,29,33.3,26.4,13.7,35.6,4/29/2020
2311,Ang Mo Kio,2020,4,30,51.4,39.6,48.2,49.8,27.4,33.2,24.7,17.4,36.7,4/30/2020
2312,Ang Mo Kio,2020,5,1,6.4,1.8,3,4.2,26.5,31,24.9,12.4,33.9,5/1/2020
2313,Ang Mo Kio,2020,5,2,0.2,0.2,0.2,0.2,28.3,32.3,25.5,16.3,30.9,5/2/2020
2314,Ang Mo Kio,2020,5,3,10.4,8.6,10.2,10.2,28.9,33.3,25.5,15.1,34.6,5/3/2020
2315,Ang Mo Kio,2020,5,4,0.2,0.2,0.2,0.2,27.7,30.4,26.3,19.9,32.8,5/4/2020
2316,Ang Mo Kio,2020,5,5,0,0,0,0,28.5,34.8,25.9,17.3,39.3,5/5/2020
2317,Ang Mo Kio,2020,5,6,3,2.2,2.2,2.8,28.5,31.7,24,13.1,69.8,5/6/2020
2318,Ang Mo Kio,2020,5,7,0,0,0,0,30.1,35.2,27.3,14.4,40.4,5/7/2020
2319,Ang Mo Kio,2020,5,8,44.2,16,27,42.4,29.3,33.2,24,13.7,42.8,5/8/2020
2320,Ang Mo Kio,2020,5,9,0,0,0,0,30.7,34.6,28.3,13.7,42.4,5/9/2020
2321,Ang Mo Kio,2020,5,10,10.2,10,10,10,29.3,31.9,24.8,18.6,38.5,5/10/2020
2322,Ang Mo Kio,2020,5,11,5.8,2.8,3.8,5.6,29,31.4,25.3,17.6,36.7,5/11/2020
2323,Ang Mo Kio,2020,5,12,0,0,0,0,29.9,33,28.3,18.7,38.5,5/12/2020
2324,Ang Mo Kio,2020,5,13,0.8,0.6,0.6,0.8,28.1,31,25.1,16.4,48.2,5/13/2020
2325,Ang Mo Kio,2020,5,14,0.2,0.2,0.2,0.2,29.1,33.6,26.1,17.8,41.9,5/14/2020
2326,Ang Mo Kio,2020,5,15,1.4,1.4,1.4,1.4,29.9,33.8,27.1,16.6,36.3,5/15/2020
2327,Ang Mo Kio,2020,5,16,3.2,3.2,3.2,3.2,30.1,34.4,28.3,17.7,38.5,5/16/2020
2328,Ang Mo Kio,2020,5,17,33.2,16.6,17,17,28.7,32.3,24.8,14.9,49.6,5/17/2020
2329,Ang Mo Kio,2020,5,18,0.2,0.6,2.2,5,29.5,33.4,25.7,12.1,33.5,5/18/2020
2330,Ang Mo Kio,2020,5,19,0.6,0.6,0.6,0.6,29.9,33.4,28.5,17.1,40,5/19/2020
2331,Ang Mo Kio,2020,5,20,2,1.4,1.4,1.4,28.6,32.1,25.5,16,39.6,5/20/2020
2332,Ang Mo Kio,2020,5,21,0.6,0.6,0.6,0.6,29.3,35.2,26.7,13.9,41.5,5/21/2020
2333,Ang Mo Kio,2020,5,22,8,6.4,7.2,7.8,28.1,32.5,25,16.3,36.3,5/22/2020
2334,Ang Mo Kio,2020,5,23,0.8,0.4,0.4,0.6,27.7,30.5,25.5,13.9,37,5/23/2020
2335,Ang Mo Kio,2020,5,24,0,0,0,0,29.2,33.3,26.5,16.6,31.3,5/24/2020
2336,Ang Mo Kio,2020,5,25,0,0,0,0,29.8,34.7,26.9,15.5,37.4,5/25/2020
2337,Ang Mo Kio,2020,5,26,7,5.2,6.2,6.4,29.2,33.4,25.4,12.6,47.6,5/26/2020
2338,Ang Mo Kio,2020,5,27,4.4,1.2,2,2.4,27.9,31,25.4,16,35.6,5/27/2020
2339,Ang Mo Kio,2020,5,28,17.4,15.6,17.2,17.2,28.9,34.2,23.9,17.1,38.5,5/28/2020
2340,Ang Mo Kio,2020,5,29,42.2,38.4,42,42,28.3,33.7,23.9,13.1,33.9,5/29/2020
2341,Ang Mo Kio,2020,5,30,0,0,0,0,28.3,33,26.2,,36.3,5/30/2020
2342,Ang Mo Kio,2020,5,31,0,0,0,0,28.7,34,26.2,14.6,37,5/31/2020
2343,Ang Mo Kio,2020,6,1,23.8,13.4,,,26.7,29.7,23.5,15.4,37.4,6/1/2020
2344,Ang Mo Kio,2020,6,2,0,0,,,28.9,34.4,25.1,12.9,31.3,6/2/2020
2345,Ang Mo Kio,2020,6,3,5.2,5.2,5.2,5.2,28.8,32.1,27,16.1,36.7,6/3/2020
2346,Ang Mo Kio,2020,6,4,6.2,3.6,3.6,3.6,28.5,33.3,25.3,14,38.5,6/4/2020
2347,Ang Mo Kio,2020,6,5,1.6,,,,28.1,30.8,25.6,13.1,40,6/5/2020
2348,Ang Mo Kio,2020,6,6,3,,,,27.4,29.1,24.5,12.5,35.2,6/6/2020
2349,Ang Mo Kio,2020,6,7,0,0,0,0,29.5,33.5,26.2,14,32.8,6/7/2020
2350,Ang Mo Kio,2020,6,8,0,0,0,0,29.6,34.3,27.9,17.9,33.9,6/8/2020
2351,Ang Mo Kio,2020,6,9,0,0,0,0,30.3,34.1,27.4,15.4,37.4,6/9/2020
2352,Ang Mo Kio,2020,6,10,13.4,8.6,8.8,13.4,29.3,33.5,24.5,16.6,38.5,6/10/2020
2353,Ang Mo Kio,2020,6,11,0.4,0.2,0.2,0.2,28.8,33.5,25.9,14.5,35.2,6/11/2020
2354,Ang Mo Kio,2020,6,12,22,12.4,13.6,13.8,28.4,31.6,24.7,14.9,41.9,6/12/2020
2355,Ang Mo Kio,2020,6,13,8,1.6,2.6,4,25.9,27.5,24.2,11.5,39.3,6/13/2020
2356,Ang Mo Kio,2020,6,14,15.4,10.2,14.2,15.2,27.8,33.2,25,11,35.9,6/14/2020
2357,Ang Mo Kio,2020,6,15,3.8,3.4,3.4,3.4,29.7,32.9,27.5,15.2,35.9,6/15/2020
2358,Ang Mo Kio,2020,6,16,1.2,0.8,1,1,28.3,31.1,26.8,16.7,38.5,6/16/2020
2359,Ang Mo Kio,2020,6,17,35,13.2,21,29.4,26.8,29.6,24.5,13.4,42.4,6/17/2020
2360,Ang Mo Kio,2020,6,18,0.2,0.2,0.2,0.2,27.9,31.4,25.4,11.3,37,6/18/2020
2361,Ang Mo Kio,2020,6,19,2,1,1.6,2,28.2,32,25.4,12.4,40.7,6/19/2020
2362,Ang Mo Kio,2020,6,20,16.8,6.2,6.8,7.4,26.5,28.8,24.1,10.7,63,6/20/2020
2363,Ang Mo Kio,2020,6,21,0.2,0.2,0.2,0.2,26.6,28,24.8,12,37,6/21/2020
2364,Ang Mo Kio,2020,6,22,2,1,1,1,26.9,29.1,24.9,11.2,48.9,6/22/2020
2365,Ang Mo Kio,2020,6,23,44.6,26,35.6,38.4,26.3,28.6,23.2,13.1,42.4,6/23/2020
2366,Ang Mo Kio,2020,6,24,33,18.6,24.8,30.6,26.6,27.4,23.9,14.9,68.7,6/24/2020
2367,Ang Mo Kio,2020,6,25,0,0,0,0,28.2,31.4,25.3,12.9,33.9,6/25/2020
2368,Ang Mo Kio,2020,6,26,0,0,0,0,28.9,31.9,27,14.6,35.9,6/26/2020
2369,Ang Mo Kio,2020,6,27,4.6,4.6,4.6,4.6,28.9,30.9,24.9,15.8,37.4,6/27/2020
2370,Ang Mo Kio,2020,6,28,0.8,0.8,0.8,0.8,29.1,31.3,26.1,13.3,41.5,6/28/2020
2371,Ang Mo Kio,2020,6,29,0.4,0.4,0.4,0.4,29.6,33,27.8,14,37,6/29/2020
2372,Ang Mo Kio,2020,6,30,1.4,1.4,1.4,1.4,29.4,32.6,27.7,15.7,37.8,6/30/2020
2373,Ang Mo Kio,2020,7,1,1.2,1.2,1.2,1.2,29,31.9,26.8,13.9,35.2,7/1/2020
2374,Ang Mo Kio,2020,7,2,0,0,0,0,29.2,31.9,27.7,13.3,35.9,7/2/2020
2375,Ang Mo Kio,2020,7,3,0,0,0,0,29.7,32.5,28.2,13.9,37.8,7/3/2020
2376,Ang Mo Kio,2020,7,4,19,18.8,19,19,28.9,33,24.2,16.9,37.8,7/4/2020
2377,Ang Mo Kio,2020,7,5,0.2,0.2,0.2,0.2,28,32.6,25.8,15.6,41.9,7/5/2020
2378,Ang Mo Kio,2020,7,6,16.8,10.4,16.8,16.8,28.9,32.6,24.5,16.1,39.3,7/6/2020
2379,Ang Mo Kio,2020,7,7,1.4,1.4,1.4,16.8,27.7,31.8,25.9,12.5,32.8,7/7/2020
2380,Ang Mo Kio,2020,7,8,4.2,2.4,3,3,27.2,30.3,25.6,10.3,38.2,7/8/2020
2381,Ang Mo Kio,2020,7,9,2.4,0.8,1,1,25.8,27.4,24.3,12.9,41.9,7/9/2020
2382,Ang Mo Kio,2020,7,10,0.2,0.2,0.2,0.2,27.6,30.7,24.7,14.5,33.2,7/10/2020
2383,Ang Mo Kio,2020,7,11,2.2,2.2,2.2,2.2,27.8,30.8,26,13,36.7,7/11/2020
2384,Ang Mo Kio,2020,7,12,1,0.8,0.8,0.8,28.7,32.1,25.5,12,66.7,7/12/2020
2385,Ang Mo Kio,2020,7,13,42.4,21.2,33.2,38.2,25.8,28.7,23.9,12.6,37.8,7/13/2020
2386,Ang Mo Kio,2020,7,14,0.2,0.2,0.2,0.2,27,29.3,25.4,14.9,37.8,7/14/2020
2387,Ang Mo Kio,2020,7,15,4.4,3.8,3.8,3.8,27.6,30,26.3,13.4,39.6,7/15/2020
2388,Ang Mo Kio,2020,7,16,1.8,,,,28.3,34.2,24.9,15.7,48.5,7/16/2020
2389,Ang Mo Kio,2020,7,17,0,0,0,0,29.3,33.2,25.9,12.8,32.4,7/17/2020
2390,Ang Mo Kio,2020,7,18,0,0,0,0,28.5,32.4,26.9,16.5,37.8,7/18/2020
2391,Ang Mo Kio,2020,7,19,0,0,0,0,28.8,32.8,25.6,13.5,35.6,7/19/2020
2392,Ang Mo Kio,2020,7,20,0,0,0,0,29.6,34.1,27.3,18.4,38.5,7/20/2020
2393,Ang Mo Kio,2020,7,21,0,0,0,0,29.4,33.4,27.5,17,37.8,7/21/2020
2394,Ang Mo Kio,2020,7,22,47,22,38.4,45.8,27.7,31.1,22.8,13.5,33.2,7/22/2020
2395,Ang Mo Kio,2020,7,23,4.2,1.8,3.4,4.2,28.1,31.4,24.5,11.4,38.2,7/23/2020
2396,Ang Mo Kio,2020,7,24,9.4,8.4,9,9.4,27.6,31.7,24.5,15.2,39.3,7/24/2020
2397,Ang Mo Kio,2020,7,25,0.2,0.2,0.2,0.2,27.7,31.4,25.9,14.3,37,7/25/2020
2398,Ang Mo Kio,2020,7,26,26.2,25.2,25.8,25.8,27.8,31.2,24,13.7,38.2,7/26/2020
2399,Ang Mo Kio,2020,7,27,23.2,7.2,8.2,10.4,26.6,30.5,23.2,12.9,47.6,7/27/2020
2400,Ang Mo Kio,2020,7,28,0,0,0,0,28.1,31.6,25.4,11.4,35.6,7/28/2020
2401,Ang Mo Kio,2020,7,29,9.2,2.8,4.4,5,26.4,28.2,24.3,13,38.2,7/29/2020
2402,Ang Mo Kio,2020,7,30,0.2,0.2,0.2,0.2,28.5,32.9,25.5,13.3,31.7,7/30/2020
2403,Ang Mo Kio,2020,7,31,3.2,2.6,3.2,3.2,28.4,31.2,24,13.1,38.5,7/31/2020
2404,Ang Mo Kio,2020,8,1,0,0,0,0,28.9,31.7,25.7,11.1,34.3,8/1/2020
2405,Ang Mo Kio,2020,8,2,0,0,0,0,29.2,32.4,27.7,10.7,35.6,8/2/2020
2406,Ang Mo Kio,2020,8,3,0,0,0,0,29.6,33.1,27.8,12.1,37,8/3/2020
2407,Ang Mo Kio,2020,8,4,0,0,0,0,28.1,30,24.6,13.8,43.2,8/4/2020
2408,Ang Mo Kio,2020,8,5,0,0,0,0,29.1,32.3,27.2,10.9,35.9,8/5/2020
